微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IvWNaD6CZ,今天是鼠年新春的第 33 天，这支名为「三十三」的视频，记录了我们共同战疫、刻骨铭心的「新春 33 天」。没有人生来勇敢，但此刻我们敢和恐惧较量。哨声嘹亮的、逆行而上的、舍命相撑的、打败猛兽的、保护着 960 万平方公里的，从来都不是超人，是 14 亿同根的「家人」。最强大的超能力，是我们共同的名字「中国人」！旁白：肖战 @X玖少年团肖战DAYTOY ❤️ 知乎官方的秒拍视频                                 ,无,2020-02-26 09:00,微博 weibo.com,370626,483363,49052
IwB3sy0sC,坐落在京郊昌平的国家疾控中心，是一个平时不引人关注，而一旦关注就必有惊天动地大事发生的机构。在它成立仅 11 个月后，中国发生了震惊世界的非典；在它成立 18 年后，中国又发生了新冠肺炎疫情。在过去一个月内，国家疾控中心（CDC）经历了成立 18 年以来最大的舆论压力。不过，即便在质疑声最激烈时，一些有公信力的经济学家和专家，却站出来为国家疾控中心及高福发声。2 月 27 日，钟南山在一个新闻发布会上表示，此次疫情蔓延，是因为「我国 CDC 地位太低，只是卫健委领导下的技术部门。在美国，CDC 可以直通中央，不需要逐级申报，甚至在特殊情况下可以直接向社会公报。这是需要改变的，CDC 的地位要提高，要有一定的行政权。」钟南山说出了一个对于国家疾控中心角色日渐清晰的认知——尽管受「国家疾控中心」这一名称的影响，公众一度认定它是重大疫情的吹哨人和第一责任人，但实际上，国家疾控中心名实不副，无论从机制还是从实权上，都难堪重责。#钟南山建议提高疾控中心地位# ⬇️回答 @八点健闻             [组图共2张]      原图                             ,无,2020-03-01 15:29,微博 weibo.com,81,21,12
IwAF7abAV,#转发抽奖# 在家宅着，不如玩游戏？——你搭载火箭，穿越星际，来到一个陌生的星球。这里缺乏植被，满地岩石。蓝色的大海之上却是赤色的天空。来到这里的还有别的人类，你会遇到古老的遗迹，神秘的轮船，怪异的飞船……种种谜团等着你去解开。由《南瓜先生大冒险》《迷失岛》《小三角大英雄》的制作团队胖布丁打造的解谜游戏续作《迷失岛 3：宇宙的尘埃》已在 Steam、iOS、Android 上线——迷失在这个岛上，你需要通过点触寻找线索，不断解开谜题关卡，不断摸索出在这座岛上的神秘剧情，解开一段不为人知的历史。转发本微博，我会在 3 月 4 日抽 20 位小伙伴送出《迷失岛 3：宇宙的尘埃》Steam key。知乎 App 已经上线游戏搜索功能，点击搜索框，选择「游戏」标签，帮你找到更好玩的游戏 ～ 知乎的微博视频                                 ,无,2020-03-01 14:30,微博 weibo.com,57,130,30
IwAgKj165,关于天津拾荒老人被打的事件，知友【王福瑞】亲自跑到当时的事发地彰武楼调查了一番，他在现场了解到的，好像和大家在视频中看出来的不太一样。#天津回应拾荒老人遭暴力执法#  [组图共2张] 原图 ,无,2020-03-01 13:30,微博 weibo.com,2288,548,484
IwzSoDrLw,在日本的疫情报道里，北海道知事铃木直道可以说是独树一帜，看看这么多全国「第一」和「唯一」：⬇️来自知友【程悦宁】- 全国唯一一个积极开展核酸检测工作的地方长官；- 全国唯一一个每天坚持开记者会汇报道内疫情的地方长官；- 全国第一个戴口罩开会的官员，在他带领下，北海道所有会议参与人员皆要戴上口罩；- 日本第一个发布紧急状态宣言的地方长官，为了让道民明白疫情的严重性，特意开记者会用纸牌一个字一个字的说明现在疫情情况；- 日本第一个下达停课通知的地方长官，还说「因为疫情停课是从未有过先例的，可能会有人觉得反应过度，但我认为政治判断，结果就是一切，所有的结果由我知事本人负责。」日本行政建制是「一都、一道、两府、43 县」，北海道就是这一道之一，相当于我国省一级的行政单位，长官称知事。这位北海道省长和蜡笔小新是同乡，出生于首都圈的埼玉县春日部市，单亲妈妈抚养长大，由于家里实在太穷念不起大学（其实是考上但因为经济问题弃学了），他 18 岁刚高中毕业就去考了东京都市政厅的基层公务员，19 岁在职期间在法政大学法学部修了本科学位，专攻地方自治，在校期间还是校拳击部的主将。他在东京都厅任职期间，基本都在卫生系统内打转，这应该也是他此次对疫情反应迅速的原因，铃木知事本来就是有丰富医疗管理经验的专业人士，从东京都卫生局、东京都卫生研究所、福祉保健局疾病对策科一直做到福祉保健局总务部总务科的主任。后在 2008 年被东京派往日本最贫穷的城市，北海道夕张做援助工作，参与夕张市政建设，由于他在夕张干的太好了，当地民众舍不得他，于是他干脆辞去东京薪资优渥的铁饭碗，来到穷乡僻壤夕张竞选市长，无党派竞选击败自民党支持的前众议院议员和某企业家等三人当选，帮助夕张重建，那时他才 30 岁，是日本最年少的市长。13年还被达沃斯经济论坛评为「全球青年领袖」。夕张，是北海道一个资源枯竭型煤矿城市，而且老龄化问题严重，人口不断缩减现在估计已经不到三万人了。夕张市长的工资低到令人发指，被日媒体称为工资最便宜的市长，17 年年薪不到 215 万日元，月薪只有 16 万日元，即 1 万 RMB 出头，出差交通费用皆要自己负担。因为他就任的夕张市由于负债百亿日元而宣告破产，财政困难之下他自愿减免 70% 薪资，减免 100% 退休金任职，也不知道他在夕张当市长这八年怎么活的……铃木在夕张连干了两任市长，帮这座破产城市找到了种植哈密瓜的重生之路，现在人们提到夕张就会想到哈密瓜。他推广哈密瓜真的亲力亲为，经常穿着哈密瓜玩偶服宣传，自费到卡塔尔向石油大亨推销哈密瓜，为夕张哈密瓜开辟出高端销售路线，还有包括铁路大改造和发展工业等。总之在他的努力之下夕张已经在脱贫攻坚战中逐渐缩小财政赤字了，所以这位市长非常受当地人民爱戴，可谓是个从群众中来，到群众中去的实干家。他刚当上知事不久，安倍那些个何不食肉糜的政治家让他大雪天搞「还我北方四岛」的喊街游行，他当时考虑北海道都是一帮老头老太，就直接把横幅挂在道厅里，没真的去聚集人。还有据当地道民说，这位哥上台后就加大财政政府机动调配，据铃木的意思是北海道发展难的一个原因就是冬季暴雪，道民出行不便，老人救助困难，所以他一上来就大力除雪，抢险救灾。而在这次防疫当中，铃木知事最开始是只要有咳嗽 + 发烧就给做核酸检测，并且在国会为了保护「隐私权」连在钻石公主号上被确诊的厚劳省官员是否参加过国会都不肯透露时，铃木知事却公布了道内所有确诊患者的职业、辖区、接触人员范围，有的不愿意透露道内还派人去做说服工作。北海道是全日本最地广人稀的地方，却检测出了最多的病例，这无异于当众戳破了日本各地不检测就没有病例的谎言，让世界窥探到了 #日本疫情# 的真实情况。             [组图共3张]      原图                             ,无,2020-03-01 12:30,微博 weibo.com,1477,741,196
Iwzu2lBsL,"3 月 1 日，全球新型肺炎疫情透视⬇️- 鄂外新增确诊病例 3 例，连续 3 天降至个位数- 全国累计治愈出院数突破 40,000 例- 韩国单日新增确诊病例超 1,000 人，美国出现首例新冠肺炎死亡病例 #韩专家称最坏情况是40%国民感染#  原图 ",无,2020-03-01 11:30,微博 weibo.com,45,6,29
Iwz5GnWtd,地图为什么是上北下南的？⬇️回答 @大象公会  [组图共2张] 原图 ,无,2020-03-01 10:30,微博 weibo.com,142,53,23
IwyHkpK4r,拔完智齿脸为什么会肿？拔智齿这种手术，其实就是身体在接受创伤的一个过程。这种创伤和脚崴了肿了的创伤是类似的，并没有外界的细菌感染导致肿胀疼痛，就是单纯的创伤。创伤处首先发生的就是周围损伤的细胞会分泌一些趋化因子、炎症介质等等，让其他细胞知道这里发生事故了，📢赶紧来。随着血液循环这趟高铁会源源不断地把各种细胞运送到创伤的部位，OK，招工够了开始干活。肿胀代表的是重视程度，你这儿创伤真的挺大的，我叫来所有愿意帮忙的兄弟来帮忙啦 ～来自知友【Zl Hao郝泽良】                  原图                             ,无,2020-03-01 09:30,微博 weibo.com,198,63,109
IwuzDiimm,#战疫前沿# 2020.2.29——治愈数首超现有确诊数治愈数首超现有确诊数 | 战「疫」前沿 20200229  原图 ,无,2020-02-29 23:00,微博 weibo.com,88,16,8
IwtZ5slsc,「尽管声称想听到好消息，但奇怪的是，我们确实对坏消息更为关注。」⬇️回答 @生命时报  原图 ,无,2020-02-29 21:30,微博 weibo.com,166,56,32
